ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
842	46,46,54,61,75	503,491,508,550,603	23,30,43	216,210,242	496	-1
843	0,0,0,0,0	229,227,244,302,270	0,2,0	92,137,143	143	-1
844	0,0,0,0,0	274,344,319,328,368	0,2,0	130,165,175	152	-1
848	1,0,2,6,1	22,11,25,29,21	1,3,3	24,33,20	379	-1
853	13,12,6,12,10	172,174,201,219,198	4,4,1	147,152,125	93	-1
854	19,19,17,19,20	161,205,207,213,200	11,8,10	131,106,117	180	-1
856	0,0,2,0,0	1,2,4,5,2	0,0,0	1,3,1	1132	-1
858	0,0,0,1,1	1,1,3,2,4	0,5,0	1,2,2	69	-1
861	0,0,0,0,0	1,0,2,2,1	1,0,0	0,0,0	255	-1
865	8,5,10,8,18	169,147,191,169,121	18,21,13	183,168,148	5058	-1
866	2,0,1,0,0	125,137,133,165,149	0,0,0	144,143,141	274	-1
868	5,1,2,4,0	22,29,35,32,15	2,1,0	38,48,25	378	-1
871	13,13,12,19,12	12,6,16,16,16	2,8,4	7,2,3	248	-1
872	13,13,12,19,13	16,5,15,8,12	2,8,4	5,7,3	252	-1
874	4,1,1,4,3	1,14,17,5,4	5,0,2	17,15,7	2394	-1
880	15,9,10,9,10	101,88,88,82,84	5,11,8	84,136,79	85	-1
890	0,0,2,2,0	24,11,11,22,8	0,1,0	9,12,7	78	-1
891	0,0,0,1,0	7,3,11,8,3	0,0,0	0,3,4	307	-1
905	28,1,0,0,50	12,22,17,10,18	21,12,20	6,4,13	84	-1
908	0,2,1,3,0	4,7,6,6,8	3,4,3	38,49,11	1812	-1
909	0,1,0,0,0	7,2,3,4,11	0,0,1	14,29,12	793	-1
913	4,1,1,1,1	20,18,25,31,26	2,1,0	10,5,13	370	-1
914	1,1,2,4,1	27,16,32,21,19	9,4,6	40,92,48	264	-1
915	3,0,1,3,0	19,20,15,21,22	0,9,3	54,56,48	128	-1
919	0,2,0,0,0	4,6,2,3,10	0,0,0	3,8,5	723	-1
922	6,12,7,12,3	201,177,204,250,149	5,2,5	52,90,45	83	-1
923	1,0,0,0,0	0,1,5,4,0	0,0,0	2,1,1	83	-1
924	1,0,0,0,0	0,0,5,2,0	0,0,0	2,0,1	211	-1
925	0,0,0,0,0	3,2,2,0,3	1,0,0	2,0,0	104	-1
926	0,0,0,0,0	52,51,51,53,34	0,1,0	46,36,36	1002	-1
927	0,1,0,0,0	5,1,3,0,4	0,1,0	3,0,1	1012	-1
928	0,0,0,0,0	0,0,3,3,0	0,1,0	0,0,2	2493	-1
934	6,5,2,2,2	33,33,40,24,36	4,3,3	62,57,49	295	-1
938	1,5,3,3,1	9,20,18,25,13	3,0,0	6,5,9	510	-1
