ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
514	7,10,7,6,1	18,7,11,5,12	3,1,4,5,5	11,3,17,11,8	807	-1
515	5,3,3,6,3	13,15,8,28,14	0,0,1,2,0	16,12,7,3,6	13	-1
517	8,21,12,8,10	0,1,0,0,0	10,4,15,17,10	0,0,0,0,0	527	-1
522	0,1,0,0,0	0,0,0,0,0	6,2,3,11,2	1,0,0,1,1	26	-1
523	0,0,0,0,0	50,49,66,65,47	0,0,0,1,0	98,75,80,59,55	17	-1
524	4,1,0,2,0	0,2,5,6,0	3,2,1,0,0	12,9,9,9,7	3	-1
526	69,79,86,84,87	2,3,1,0,4	123,128,115,147,87	0,2,0,4,1	80	-1
529	0,0,0,0,0	0,0,2,1,0	0,0,2,0,0	2,1,1,3,4	14	-1
531	4,1,3,1,3	0,1,2,0,1	3,9,7,3,2	4,0,4,5,1	115	-1
532	10,12,16,16,3	0,1,1,0,0	85,89,102,104,64	8,0,0,1,0	55	-1
542	69,58,57,47,50	0,0,0,3,0	188,176,234,209,124	2,9,5,5,2	142	-1
543	183,201,197,249,207	0,0,0,0,0	246,245,298,203,170	0,0,3,0,0	8	-1
544	4,0,3,0,3	26,28,15,22,32	2,6,6,3,7	36,50,42,31,15	308	-1
545	16,19,33,24,40	3,3,5,5,1	34,28,33,28,23	2,2,4,5,3	63	-1
547	1,0,0,2,1	8,6,10,6,0	4,1,2,2,2	3,7,3,9,5	45	-1
549	0,0,0,0,0	0,0,6,0,0	0,0,0,1,0	0,0,0,0,0	8	-1
552	1,0,0,1,0	0,0,0,1,0	26,32,43,41,15	0,5,1,3,0	51	-1
556	0,1,0,0,0	0,1,0,1,0	2,0,7,4,0	11,1,27,34,9	8	-1
560	0,0,0,0,0	0,0,2,2,0	1,0,0,1,0	12,8,7,9,7	4	-1
561	1,1,1,1,2	0,0,0,0,0	9,7,10,11,5	0,0,0,1,0	13	-1
562	0,0,0,0,0	1,2,2,4,0	0,0,0,2,0	4,11,6,14,6	107	-1
563	0,0,0,0,0	9,5,8,10,0	0,0,2,0,1	21,9,15,33,12	30	-1
564	3,2,1,3,1	6,8,7,9,12	1,2,5,5,1	39,16,27,28,20	26	-1
566	0,0,0,0,0	0,0,0,1,0	0,0,2,0,0	0,0,0,0,0	3	-1
568	2,1,1,2,0	2,1,2,3,3	2,3,1,2,1	8,0,3,3,4	5	-1
571	1,0,0,2,0	0,0,0,0,0	1,1,0,0,0	1,0,0,0,0	84	-1
574	10,9,6,11,6	134,157,165,157,231	8,8,4,3,4	144,264,158,187,117	33	-1
575	1,0,1,1,1	2,6,1,1,1	0,1,0,0,0	1,1,1,0,0	11	-1
580	11,6,7,2,7	32,38,40,35,50	6,5,3,4,7	20,35,18,15,12	157	-1
587	0,1,0,0,0	18,28,24,23,32	0,0,1,0,1	43,19,32,39,16	3	-1
588	5,12,18,16,9	0,0,0,0,0	11,2,11,16,89	0,0,0,1,0	107	-1
589	12,4,3,4,6	3,0,0,2,0	14,7,17,11,8	0,0,4,2,1	11	-1
591	0,1,2,3,1	3,8,7,3,8	2,2,2,2,0	14,7,16,14,13	24	-1
594	14,27,47,29,29	0,0,2,1,0	15,8,2,29,35	0,0,0,0,0	231	-1
596	9,10,5,7,1	0,0,3,1,0	20,12,22,26,11	1,0,3,2,1	1	-1
598	0,0,0,0,0	0,0,0,0,1	0,0,1,0,0	0,0,0,2,0	1	-1
599	0,0,1,0,3	52,69,54,73,71	1,0,1,0,0	75,34,42,52,59	97	-1
604	36,36,25,33,27	9,7,20,17,24	18,30,25,21,23	18,17,33,13,12	47	-1
605	60,66,99,66,75	58,96,103,104,85	32,46,95,63,39	61,33,53,66,33	11	-1
606	0,0,0,0,0	6,7,4,12,8	1,0,0,0,0	12,27,20,26,13	8	-1
607	0,0,0,0,0	0,0,0,0,1	0,0,2,0,0	9,10,15,13,9	205	-1
609	20,31,34,35,42	0,0,0,1,2	70,52,87,71,56	1,0,0,2,0	1410	-1
612	7,4,3,2,2	37,39,42,32,48	2,0,1,1,1	39,49,56,32,27	57	-1
614	15,2,10,7,2	0,0,0,0,0	7,4,7,7,7	0,1,0,0,0	396	-1
615	97,72,110,120,92	0,0,0,0,0	54,61,75,46,55	0,1,0,0,0	396	-1
617	0,3,3,1,2	0,1,0,0,0	8,3,7,6,7	2,0,0,0,0	7	-1
