ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
684	0,0,2	1,0,0	0,0,1	0,0,0	52	-1
691	0,1,0	7,13,8	0,0,0	7,4,2	3	-1
695	0,1,1	6,6,1	1,1,1	2,3,8	5	-1
698	25,18,17	81,62,53	22,11,5	45,45,34	11	-1
699	0,4,0	22,94,30	0,1,1	29,139,154	40	-1
700	2,0,0	0,0,0	6,3,0	0,1,0	14	-1
702	27,44,24	0,0,0	30,72,79	3,0,0	187	-1
703	0,1,0	21,24,15	0,0,0	12,24,24	9	-1
705	1,3,2	1,0,0	2,0,0	0,0,2	320	-1
707	3,3,0	10,22,3	0,0,1	10,16,12	132	-1
708	5,0,2	57,69,65	0,0,1	35,50,43	44	-1
710	19,20,14	15,17,15	13,10,15	14,14,12	8	-1
711	23,21,19	4,3,4	14,13,16	1,1,2	32	-1
712	19,18,20	4,3,4	15,17,13	1,1,2	23	-1
713	7,8,1	5,7,4	3,7,3	12,19,10	3	-1
717	1,1,1	0,0,0	0,4,1	6,0,1	689	-1
718	32,35,49	0,0,0	55,32,36	1,0,0	175	-1
719	17,22,22	1,0,0	21,23,24	0,0,0	175	-1
722	1,0,1	8,22,20	0,0,0	9,4,9	171	-1
728	1,0,3	1,0,1	0,2,0	0,0,0	18	-1
730	1,1,1	3,1,4	0,0,0	1,4,3	12	-1
731	0,0,1	1,2,1	0,0,0	3,1,1	12	-1
738	1,3,1	10,6,7	0,0,0	5,8,5	25	-1
743	2,1,1	2,0,1	1,0,0	0,0,1	3	-1
745	10,24,12	2,2,2	24,17,30	2,3,5	66	-1
748	0,0,1	1,3,1	0,0,0	0,2,1	22	-1
751	2,0,2	6,4,6	2,0,1	11,6,2	155	-1
759	27,18,19	0,0,1	15,19,16	0,0,0	221	-1
760	28,60,25	55,125,39	31,7,14	120,44,54	11	-1
761	0,2,0	2,8,4	3,1,0	2,8,2	8	-1
762	4,11,9	3,10,1	4,6,7	2,11,8	78	-1
763	4,10,10	0,1,0	7,6,7	0,0,0	78	-1
764	0,2,0	49,69,58	1,0,0	45,64,60	229	-1
766	15,9,5	5,7,12	10,7,9	2,10,7	14	-1
767	8,5,3	1,5,5	7,3,7	2,1,6	14	-1
771	11,9,6	62,109,43	4,5,11	67,65,57	154	-1
772	60,77,86	0,2,1	102,69,82	1,1,1	28	-1
776	1,1,0	7,10,5	0,0,1	7,9,7	19	-1
777	343,243,371	0,0,1	159,201,159	0,0,0	399	-1
780	0,0,1	4,18,9	0,0,0	9,7,5	8	-1
784	24,30,23	0,0,0	26,35,31	0,1,0	63	-1
786	95,74,82	0,0,1	70,67,69	0,0,0	167	-1
787	0,1,0	1,1,0	0,0,1	0,0,0	55	-1
792	0,0,0	2,16,7	6,1,1	6,34,15	58	-1
793	18,59,19	1,1,0	46,52,32	0,1,5	4	-1
794	0,0,1	7,5,11	0,0,0	6,4,6	4	-1
802	2,3,3	0,1,0	4,7,5	0,1,0	32	-1
803	2,2,2	0,0,0	0,2,0	0,1,0	335	-1
804	1,3,3	1,0,0	1,1,0	0,0,0	35	-1
805	5,3,2	2,2,2	4,2,4	0,0,1	35	-1
807	1,1,0	1,2,0	0,0,0	0,1,9	72	-1
808	0,0,0	0,1,0	4,2,0	0,0,2	38	-1
809	0,0,1	0,1,0	0,0,1	0,2,0	38	-1
811	0,1,1	27,29,20	3,0,0	11,22,24	45	-1
812	4,5,8	1,0,0	12,6,7	0,0,0	56	-1
816	8,15,3	0,1,0	14,12,13	0,2,3	20	-1
817	2,4,5	31,33,23	1,7,5	30,32,24	23	-1
818	2,0,0	11,11,7	0,0,0	2,8,13	12	-1
820	9,0,7	1,0,0	2,2,0	0,0,0	8	-1
821	1,0,3	1,4,0	2,0,0	0,0,0	76	-1
824	3,1,10	13,12,9	1,0,0	7,6,8	44	-1
825	5,6,5	11,17,10	5,8,2	8,12,29	11	-1
826	0,0,1	0,5,1	0,0,0	5,5,4	11	-1
827	3,20,3	6,3,1	8,11,13	4,6,5	68	-1
828	0,0,3	82,99,79	2,1,1	71,86,104	46	-1
830	0,0,1	6,9,4	0,0,0	11,13,5	6	-1
831	0,0,1	3,3,4	1,0,0	4,8,9	41	-1
832	2,4,2	17,24,19	3,7,1	15,21,25	139	-1
833	3,2,0	40,16,30	0,0,6	18,40,32	42	-1
835	3,2,6	7,10,8	1,1,2	4,7,6	25	-1
837	16,17,26	184,226,203	13,15,6	161,85,132	44	-1
847	3,5,1	22,46,22	2,3,0	35,19,26	45	-1
848	13,13,11	3,2,0	10,5,5	0,0,0	10	-1
854	226,181,254	3,0,1	166,175,194	5,2,3	26	-1
855	0,2,0	0,0,0	2,0,4	0,0,3	93	-1
856	15,8,16	4,1,4	3,6,12	2,7,12	93	-1
859	0,0,1	0,0,0	0,0,0	1,0,0	18	-1
861	3,0,1	0,2,0	2,1,0	3,2,1	104	-1
863	2,6,10	298,190,351	11,7,5	130,195,209	232	-1
864	2,1,6	1,0,0	1,6,4	0,0,0	474	-1
868	23,16,13	5,2,5	16,15,19	1,2,0	61	-1
872	4,7,7	2,1,1	0,7,7	6,13,10	9	-1
875	1,5,4	11,3,12	1,2,2	6,2,9	81	-1
880	52,54,90	547,667,789	36,127,87	474,1433,1050	11	-1
881	12988,11420,11596	10,6,9	9126,10085,8505	3,6,5	101	-1
883	1,1,2	11,22,13	0,0,0	12,9,4	9	-1
884	24,25,19	3,3,1	16,13,5	1,1,0	302	-1
885	31,30,21	2,4,2	17,16,7	0,2,0	339	-1
886	10,8,3	2,4,2	2,4,2	0,2,0	36	-1
887	8,6,2	3,3,0	2,3,2	0,0,1	36	-1
889	4,5,4	0,20,4	5,4,6	17,13,6	20	-1
890	40,36,30	0,1,0	10,37,20	0,0,0	1645	-1
891	12,29,7	6,9,9	13,11,10	3,3,6	26	-1
892	12,27,13	0,1,0	15,14,17	0,0,0	44	-1
893	2,0,0	5,34,9	0,0,0	21,20,25	544	-1
896	0,2,0	0,4,0	3,0,2	1,0,0	109	-1
898	0,8,0	0,1,2	5,2,5	2,0,2	109	-1
900	7,16,10	3,13,2	6,12,11	5,7,9	228	-1
902	24,40,20	9,7,4	34,29,31	11,6,3	59	-1
903	3,4,2	26,21,22	2,5,3	10,12,18	713	-1
909	1,5,0	13,48,9	7,5,3	22,30,38	107	-1
913	23,22,30	0,1,0	30,36,34	0,0,1	984	-1
914	0,1,0	23,22,30	2,0,1	30,36,34	78	-1
916	2,3,3	5,4,0	0,0,1	3,5,1	20	-1
917	12,13,10	48,72,41	10,9,7	42,51,27	140	-1
918	7,15,5	19,27,24	17,23,16	26,43,42	8	-1
919	11,8,2	0,1,0	7,0,1	0,0,0	307	-1
921	9,10,13	17,38,18	8,12,15	11,36,29	11	-1
923	1,1,3	11,30,12	2,1,0	19,28,31	8	-1
924	0,0,0	4,7,6	0,1,0	2,6,0	8	-1
925	0,1,0	60,50,63	0,0,0	51,29,21	57	-1
930	2,2,1	33,33,36	2,4,0	40,28,21	5	-1
934	5,0,0	1,0,0	0,1,2	0,0,0	155	-1
935	1,0,0	3,0,2	0,0,0	3,2,1	154	-1
939	7,2,0	0,0,0	5,3,1	0,0,2	15	-1
941	3,5,2	0,0,0	17,6,6	0,1,0	651	-1
944	3,1,1	23,22,26	0,3,2	21,23,9	16	-1
954	0,1,3	1,2,0	1,5,0	2,1,1	3	-1
959	25,38,25	0,4,0	30,42,37	0,3,2	31	-1
960	0,1,2	1,3,0	0,0,2	0,0,1	26	-1
962	2,2,2	49,71,28	1,1,0	26,18,29	9	-1
964	5,9,4	8,20,15	1,9,9	9,5,10	2	-1
965	13,41,21	0,0,1	40,15,25	0,0,0	29	-1
966	6,1,5	52,56,52	1,5,3	26,75,101	4	-1
967	22,36,15	6,6,1	23,29,26	8,1,3	107	-1
973	0,0,2	0,1,0	0,0,0	2,1,0	2	-1
979	2,3,0	4,9,7	4,3,1	2,8,7	14	-1
980	0,1,1	0,0,0	0,0,1	0,1,0	2	-1
982	0,3,0	4,6,1	0,0,4	5,3,5	14	-1
983	159,130,117	0,1,0	83,101,107	0,0,0	264	-1
987	0,0,1	6,4,7	0,0,0	3,4,5	3	-1
990	98,121,86	1,0,1	37,13,33	0,2,0	44	-1
991	0,0,0	0,3,1	0,1,0	2,1,3	11	-1
992	32,58,47	0,0,2	39,42,30	0,0,1	1023	-1
996	0,1,0	5,4,3	0,0,0	1,6,7	388	-1
997	0,0,1	0,0,0	0,7,1	0,0,2	11	-1
999	11,18,12	2,1,1	23,14,12	0,1,2	281	-1
1003	9,5,2	41,34,38	2,3,1	29,10,21	5	-1
1006	10,11,1	0,0,1	2,1,1	0,0,0	374	-1
1009	1,1,1	31,74,73	0,0,0	81,51,69	31	-1
1010	109,118,131	0,0,0	88,142,157	0,2,3	50	-1
1014	43,33,21	495,475,410	36,48,39	516,616,595	39	-1
1016	0,5,0	1,8,9	1,1,10	9,8,8	128	-1
1017	8,34,23	1,2,2	42,28,18	0,2,4	18	-1
1018	1,4,2	0,1,0	0,3,1	0,0,1	24	-1
1019	556,662,560	0,0,1	415,379,417	0,1,0	27	-1
1024	3,3,1	0,0,0	2,1,6	1,0,1	29	-1
1026	0,2,0	28,57,16	0,0,2	26,18,31	999	-1
1027	0,0,1	80,61,76	0,0,0	69,28,21	24	-1
1028	1,0,0	25,28,24	0,0,0	12,34,36	31	-1
1030	6,14,20	1,0,3	17,26,27	3,0,4	168	-1
1031	0,2,0	1,2,0	2,4,5	2,6,7	11	-1
1036	1,0,0	1,1,0	2,1,2	1,2,0	3	-1
1038	0,1,1	4,13,5	1,0,0	4,0,2	10	-1
1040	0,0,1	61,125,42	0,0,0	98,93,70	20	-1
1043	4,12,3	0,0,0	7,6,6	1,0,0	172	-1
1044	2,3,4	21,15,29	4,5,2	28,11,11	480	-1
1046	4,4,8	0,0,0	1,4,4	0,0,3	119	-1
1047	0,3,4	1,2,1	2,1,1	3,1,1	119	-1
1049	24,26,20	0,0,0	21,22,16	1,0,0	289	-1
1051	0,0,0	5,0,0	0,1,0	0,0,0	6	-1
1054	0,1,0	0,1,1	1,0,0	0,0,1	211	-1
1056	10,8,9	445,672,627	2,5,11	414,565,590	216	-1
1060	3,0,1	1,4,2	0,0,0	2,0,4	3	-1
