ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
871	62,447,42	9,52,1	346,1034,939	49,125,140	-2	-1
881	2357,1277,2636	39689,30297,43510	1254,1310,1119	25322,20295,18646	-2	-1
882	0,0,1	4,0,1	0,0,3	0,4,7	-2	-1
884	65,93,114	101,101,111	68,50,46	73,48,54	-2	-1
889	1,0,0	1,3,6	0,0,1	2,0,2	-2	-1
892	6,14,6	0,1,2	4,3,10	0,2,1	-2	-1
893	2,5,3	2,3,1	4,5,3	2,4,2	-2	-1
896	17,39,11	0,1,2	31,31,26	5,3,4	-2	-1
899	4,1,1	0,0,2	8,4,0	1,0,1	-2	-1
900	0,0,2	1,1,3	0,0,0	2,3,2	-2	-1
901	0,1,0	1,2,4	1,0,0	0,2,0	-2	-1
903	1,0,6	2,1,6	0,3,1	3,0,0	-2	-1
907	0,0,0	5,5,4	1,0,0	5,3,5	-2	-1
908	2,4,4	1,0,1	7,5,4	0,0,0	-2	-1
